Nome,Marca,Preço Original,Preço com Desconto,Percentual de Desconto,Link
Samsung Galaxy S22 Ultra 5g 256gb Preto 12gb Ram,Samsung,,4099.0,,https://produto.mercadolivre.com.br/MLB-3689231171-samsung-galaxy-s22-ultra-5g-256gb-preto-12gb-ram-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=2116bf6d-806c-405b-8f43-0b811b0eae90&position=38&search_layout=grid&type=item&tracking_id=3ae9e5af-0952-4c62-89df-aa1f68f70016&deal_print_id=ec75a0e5-c842-4821-86e0-8e0ce9936a4b&promotion_type=TODAY_PROMOTION
Telefone Celular Samsung S20 128 Gb 8 Gb Ram Seminovo Cinza,Samsung,1329.9,1197.0,9.99,https://produto.mercadolivre.com.br/MLB-3664954629-telefone-celular-samsung-s20-128-gb-8-gb-ram-seminovo-cinza-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=2116bf6d-806c-405b-8f43-0b811b0eae90&position=34&search_layout=grid&type=item&tracking_id=3ae9e5af-0952-4c62-89df-aa1f68f70016&deal_print_id=ec75a0e5-c842-4821-86e0-8e0ce9936a4b&promotion_type=TODAY_PROMOTION
Samsung Galaxy A15 4G Dual SIM 128 GB Azul claro 4 GB RAM,Samsung,1270.0,859.0,32.36,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=tRpIFoRMKQXCr%2F8tmvWz%2BJI7t%2BKZHGYINjdcrd6g4IcpFkRbLoaCKIyedt0%2FutE%2FO%2F%2BBBPhSR%2B%2BFCLCTWSLi461QWoF8t78hg0KdoGMoR4QEz53gIGXvkj93FZ9Y47sS7YApbTiSaHAML%2BLZZZk8NDEtjYwhvaPhP3sVnAnETIbiah6Lwr%2BTHVI45%2BhhM13vYNLe%2BHVE3RMZquHGuxvf6SfltP%2FF2PNG9hNGFlh3ILwY65K3hJ4vwhBJV3ircq1JGKiHsgCR%2BMmstKtx0GxUiH9gqzYz1OhYKFIpsPlRqVePd1cl8EQ3odyFLiHZIgdO001Q%2BVKuk8d852EKC1bhBvx2thl2k54HIAaYCSHBoYSIX6IRBdz3HqqCCHV4ZOUz8cIM3IiM%2F6KATf%2Bb%2BbVgJE4PI89VLsXyLl85yuQTocC%2BmWKoJshhospYffRQdLyrENc2UU8HM5FmCVQipd4sPZZ3z4%2BjVd9fRY9H0nSk5CuqxQIdeJckCiXMipIukeu%2B%2BqOumCU0XPtMWh6pgcVpnsegIMszTNdWkfeGeNIToBI7FwKTnbH2OqfgfssMgLLlm8grU5Z1xqsURB%2BLWoYhu5e9ql1dqQCrbtqd4FhztbJWdfMEzj%2F1moyIgR5pbD17MjFjUD8Hpl%2FcXfMJeQoBxZLuk8io%2BHen0jwk%2BAqdTAyCQ7Z2HW7L6AMt%2F67ETn1BD4XXH4AvbN3Hegf8%2F6wAtz%2FWzahchsOfc%2F%2BKz80IX7z%2B4Vwy%2F0xw1g5YKX%2FeMIQi9IJAMgvm0FNcf0zziGaCQm0192W%2FHfneq20ck9GaT5cJqzwIhiWOGYOqkhC4vgmgB%2FqYmoqfbcZIWWj%2Bzqg8GkiBUQFllinG254udsEJliYoFIfyTNFZMaYolUlidJMgxSLUIXskoj%2B4c%2F%2F3yZvC%2B%2BxLYS%2BIrJ3%2FCUbrd32hMQ%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Flax-top-domain%2B23443&rb=x
"Celular Samsung Galaxy M15 5g, 6.000mah, Câmera Tripla Até 50mp, 128gb - Cinza",Samsung,1299.0,999.0,23.09,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=%2B4OLzS5w4vpIFG3P4YAlBlRhKGInepPR5KbXJR4DeWJyyUQcigxN9iwARhr49eMrA%2BpBAzmpOKbRRM%2Fml%2BfTYYrUsCtSzvX2h1p14nSdYlLusIATnVWw2zRPV740yeqoyM5uedqbnGGTiidzpMtdHhlg5ZsBNIy32FGceHBt13W1LjRh6dq1y%2Bv21k7SA%2F1z1YSLV9sCeX67Fh7uhyQWc0Q5Wb4PxET1A9VganrRyRUQe%2FWXkeSqYHNTDMSMbf83XNbi6R86ZL21NoS6MaTjQEjwO6Kt125GnmeRMSD%2BSMqsduhguI9vZVe7G6i%2BUlaCfyDJ26S8CcUF8F0xA3SuUR%2BCwdL1Fe4hvDWnjqrJRsWym0mox5ZvmPs11wnMw9XJ9UmkrF0yyIluMdcj1lG1QD%2BVtzP8%2FYrnv8f3I8TxyZNIvBefsy8BmxvFP0rOtWgyrTXvYvlnyvAmwJ1nUjoeBGzZ%2FVgeBoXPxw9mh1nMu5htNAVzb3IhxckfIRZjRUitaVRODEWNRroRiY7U4LrbrvA813M7JXxrzuLm1MPehSB%2F3wIuif5MdAvyTGT0jw912rQOTd%2FXQJEN%2F8kbDrBPensDb%2BC6EB8%2BIdpZYdsttaxeDdlEIhFAdmVanhh%2FpQkSPTO6Qdbk%2BdMl86LB3U6tExrU8iJiZZyQUBI971PpA2o60uRCXXb%2BXg4RE0lUItpQaIMZ4SxxbqTi3wBKa0XZf58mGSnwkHDSmXVQUQ5FboD2Oo63E%2FNcvebvlh0W2Q%2FEA1jVlC%2BbnhcnklFyoEOT3fGdtW44ruFzvP6wcKDsayGhvBLDVGmIX4mQEuHjJjcxoNrAws%2FaBhPtmK6cvZyImT%2BilbqmYQf%2FkL0HNr3UWig%2F1a4ALHIv0SLKqcnBg8jaLUbth%2Fhg4aTp3CBlQPSbhmJULe8eR2E7VngpEB%2B24RRUSHZkeQfKGynJAA%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Flax-top-domain%2B23443&rb=x
"Celular Samsung Galaxy S24, Galaxy Ai, Câmera Tripla Traseira De Até 50mp, Selfie De 12mp, Tela De 6.2  1-120hz, 256gb, 8gb De Ram, Esim Cinza",Samsung,6499.0,4459.0,31.39,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=ozFNwLRibzb0W0qSeDAEwMRsbZG4Y3e77O5f5wxY66ip63aAs3n3exjbBf%2BTVs9GrHCviciwLRxyKRUqjo7O3iAUCEWYJKvzZP%2BKf46ERN%2Fa1Yan4JyVnR%2FJQfbjmOHS7vM7Jn3sbqgWayubpqUonmO1e5ILNuVXjB57Y59%2BIjRmMXKQNi4ydDtATmVC59AzC1GOaHlXPhTO6DawdKOR9s1mzTnnn9Ax5ACTXA1P7d0V9YQ7asLP2TTSgZYgTsPLVtV%2FfMbMZ0VWAArE0xCpy6L9aZBi8DdC7M9bKBJ2vulO2%2B217J%2FXtEycjG5GPxqA3S141I0wdMIYAIkenv3UiT9PYVieMzPM5POlOisF70JCOeVfuL%2Bn8ilZl6LqURz1ffGbhiKLE3KN7pGbHo2MirM2jFrElGfpqH7WWQxwmJ0LNhF5ACtl5BMtYKID1Vk%2BaIXM8EvybiiKYv3I7oidmD%2BFYBFbpoP%2F%2BDlzPKz%2FmNyZspMgnVEHgpahwkKu2IEMVIMJa23jeV9%2FyHvJLUPUGHXizRiJquC16Xzw8oMreFmoJpBAFWwlRiik4nsf8fTkjvd8pDe5JpVuPV5BT5Oz1vIu3QsG5gYjqqjnjtZ%2B9ygtuxlSKc4znGZtitM4WhHuhKqOV5Mt8T4sylcnx%2BIc%2BdOmD54gX8JXg%2B74Dt7r18V3jgDFxvE2Azeuu5C7fTrEUP4yT6NIM2bIHKSFewHN04IBme6uk8E0e7lGP24mhs%2B52lACvoMZOQKQXlLI2NelPb7t3gzOcppsJQKeqM%2FPdq9fXCznwKP88dRo2gx1l%2BVgeYvPf82aiwglKvaduakkOsNBo1DbQzei%2B7Sqci2qJQb7akVN%2FOTtxdab3WlWx12IICyZwWkQ5rwsGWrXavwGdOwQdruSo4rjI6qnRX6Z7iPkeJ1fyv2TO88Qy9BZS7BKsZwVF1hl2%2F1Gn9fAbhgxPT%2BV04eN9A%2FK8V3YqPlhRcf%2BmoaLew9NRRbBPfhZjR5uDCMg49arfPoATOEOZiZQHdinDFvdYQ%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Flax-top-domain%2B23443&rb=x
Samsung Galaxy A55 5G Dual SIM 128 GB Azul Escuro 8 GB RAM,Samsung,2799.0,1770.0,36.76,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=wSE%2BDE%2BzsLBsbS5EQtee624GZmYcgAOSF8KPGbJOghcblzsBuldmHLMc2u7LqqBYuuvPPeMSNDOXewtWfc4MeNXJywXfoVtkpyBLd5otYVcZ2RWcVQa7OP1wHbRupg17RPEG%2F8uAvn%2FKY0cd3nF10DbSHcTi9k5bgj%2B3ClgFtpJi1bz2OCd7ofTyWFJZ1ckCmcC8bk7mjseXO0KrSEKCHdmAze1gY8nx4W7fS3Ofn1EOttIG6WdcL4yShwKdHfHROSM9%2Bol%2BUb5DVz%2FTSLNy9KJQWJ6vji%2F9KzTBxdzuQmeddhPeQdvVNc46bUaamMo9040OCaNtX3wyLQEsuA9SvKM%2BX5cn6FjoIXc51wDf5HKZRVXk%2BEFE46jvvinLSs%2BnGZwbwmgI30iqeyNkDTW5WRPr0edVU5LGGfBT%2F2VM48iD0%2Bw54YIcROmojzmVfJKcptI6uOyUJgGmZiAYJA%2FjeKqxCzluZjBrAiTQBGR7zMzZQCuNwtlQ3HQG8mSUzTU%2Fa%2F2SoGjbOwmFKtfa09G%2BRIdO69AdfqKYBam7xudIckPCjzqI53E%2F5qEXDgrmH1qC2De8M2gKgDHcafnC7qSDCv%2BtONeYfHhycERpjAgxBQ9CN3WcqxvQpM0tx5rH23Gud6oGPxHgbxKY9g%2FFiEzWMjZq224m8xm3IKeKCB3K5cqhhExCO33g8i4aBY6npqnEUVRPcFZ11tI0OfAyhHAakPfeADAgLSl%2BvPq%2Fvn8CXqQLm8qgOGCzBWtF5PWFcWQRG1K5NitLmsGnStEax0J5umloAK5Rhi0Y9hLwy0hvomnUeTLNEDqNgLpIEGXGTsLyHKdu2LNWCMdd76RnBvh7sPYk60BAYUj1v9W6TOP6VBSvA6xHxq9Bj2UvcYRDPZH8KbnMmldy4y1W23lNQ7uRgUXKcSlZBziyuplAhO57&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Flax-top-domain%2B23443&rb=x
"Celular Samsung Galaxy M35 5g , Câmera Tripla Até 50mp, Selfie 50mp, Tela Super Amoled + 6.6 120hz, 256gb, 8gb Ram - Cinza",Samsung,1887.78,1666.0,11.75,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=nnQl5buyf3k6ta0Gl1441jG8iYhBEa1fSAkDRsl3J2e0dLl3C3vuMHBOx5Lu82juKuOxR70JNJIKHRF8%2Bsif2g9Z3%2FmtNmPvfJ7Jm%2F27OMD023JEiEvXpvOVu3Hitk5Ak5Tpgttf3IkOqVSDFVSXJCQe5oM5ktoe%2Bn%2BCf9dT0O4Yo9SwOgx%2BiZ5ABdaTadLZbwM%2FFYi8wUew9Gsy%2BKB82YYwDjCbP8xTeSMDOWq1A3C0r4kNjESGTC4yDD9L6h6%2FIJDgA1NzJ3pW7L%2F43WDNMtYBSMv75ToEgPlgaYQDza8oGqbB%2FKP1rB3atOp5fn10WPOzbkx2DuWV2ffCy7QV%2BUHAcJKINVJ8XSF%2Fg0scL4G3OWNsZZz%2BGF%2Bb2h8IapThTIAvGSZeQBGtR8vZ%2FboiI8v8BZp%2BbPBHKVMMQU0QY%2FZ1piXu5zNplVCsA3qEUtclyGVIiIuB9b7cpOykS5UmiS%2F%2BZ6fUqgBTfg1H%2BTb25phhbpeRDitxUkPv27IJv%2FVcreyKw%2BrLh38bDycyO7MDDndQLSWkcP%2F9AvsDsq0mLRLiawCSrVoQpLXz5AFa9J2yWQM3yGH3e5id38UFQbVzf1Hdr6RaUvoTgawMREhMuatoMO8n2KdAAjWyZhVdHH%2F8PQFHdcsPiDkueR4KUGxC%2BUKJpM1E5pvh1sWFqRg0ikoX6Dgbshy7SyMNenaPI3cL3xezIBV1T5ZnVZbhAuHAdbfmu9YU6GSe9CTNlTW6FHxcSuJwuAIk2MZAtYTkyfNte4JNHXKrRpQd32XNdETSltHT7XqOTUi9s6PrIFbs7KY3bXUyS5C1NWEXVG6rP0d57RokuKNn2aS2ZQT%2BIzENTAGyByhho3d41aWogh5YmGFIl%2FwZqkGGpVMhA7PUsD%2BB7euP9rVQC1P0gv6821y%2BXaRwY5PniupFS8mKzyaxDb1nNhMHWATQ1wBOVg5yWj9hkTCgq1%2F%2BxNmsuiRxpGC6WvVRtzN2WlyQW1KKZE6ExQ%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Flax-top-domain%2B23443&rb=x
Kit Samsung A25 + Relógio Samsung Fit3,Samsung,1999.9,1689.0,15.55,https://produto.mercadolivre.com.br/MLB-4641810254-kit-samsung-a25-relogio-samsung-fit3-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=27027154-1fbd-4175-9a69-39a6d84237c9&position=46&search_layout=grid&type=item&tracking_id=08520c91-2093-484c-9340-4f0b5daf7245&deal_print_id=42e4e4c5-d01c-40fe-b5dd-d0437f36748f&promotion_type=TODAY_PROMOTION
Samsung Galaxy A54 5G 256GB Preto 8GB RAM,Samsung,2453.92,2299.0,6.31,https://www.mercadolivre.com.br/samsung-galaxy-a54-5g-256gb-preto-8gb-ram/p/MLB23138587?pdp_filters=deal:MLB779535-1&hide_psmb=true#promotion_type=TODAY_PROMOTION&searchVariation=MLB23138587&deal_print_id=27027154-1fbd-4175-9a69-39a6d84237c9&position=10&search_layout=grid&type=product&tracking_id=08520c91-2093-484c-9340-4f0b5daf7245&deal_print_id=42e4e4c5-d01c-40fe-b5dd-d0437f36748f&promotion_type=TODAY_PROMOTION
Samsung Galaxy J2 Prime 16gb 1.5 Gb Ram Preto | Usado Bom,Samsung,499.0,289.0,42.08,https://produto.mercadolivre.com.br/MLB-3725938195-samsung-galaxy-j2-prime-16gb-15-gb-ram-preto-usado-bom-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=27027154-1fbd-4175-9a69-39a6d84237c9&position=36&search_layout=grid&type=item&tracking_id=08520c91-2093-484c-9340-4f0b5daf7245&deal_print_id=42e4e4c5-d01c-40fe-b5dd-d0437f36748f&promotion_type=TODAY_PROMOTION
Samsung Galaxy J7 Prime G610m 32gb/3gb | Usado Bom,Samsung,489.0,366.0,25.15,https://produto.mercadolivre.com.br/MLB-4758196524-samsung-galaxy-j7-prime-g610m-32gb3gb-usado-bom-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=27027154-1fbd-4175-9a69-39a6d84237c9&position=35&search_layout=grid&type=item&tracking_id=08520c91-2093-484c-9340-4f0b5daf7245&deal_print_id=42e4e4c5-d01c-40fe-b5dd-d0437f36748f&promotion_type=TODAY_PROMOTION
Kit Samsung A25 Azul + Relógio Samsung Fit3 Prata,Samsung,1999.9,1689.0,15.55,https://produto.mercadolivre.com.br/MLB-3683285919-kit-samsung-a25-azul-relogio-samsung-fit3-prata-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=2116bf6d-806c-405b-8f43-0b811b0eae90&position=51&search_layout=grid&type=item&tracking_id=3ae9e5af-0952-4c62-89df-aa1f68f70016&deal_print_id=ec75a0e5-c842-4821-86e0-8e0ce9936a4b&promotion_type=TODAY_PROMOTION
Samsung Galaxy S21+ 5g G996 Dual 128gb 8gb Ram 6.7' - Outlet,Samsung,2748.57,1481.0,46.12,https://produto.mercadolivre.com.br/MLB-3506407585-samsung-galaxy-s21-5g-g996-dual-128gb-8gb-ram-67-outlet-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=2116bf6d-806c-405b-8f43-0b811b0eae90&position=53&search_layout=grid&type=item&tracking_id=3ae9e5af-0952-4c62-89df-aa1f68f70016&deal_print_id=ec75a0e5-c842-4821-86e0-8e0ce9936a4b&promotion_type=TODAY_PROMOTION
Samsung Galaxy A32 128 GB preto 4 GB RAM SM-A325F,Samsung,,1493.0,,https://www.mercadolivre.com.br/samsung-galaxy-a32-128-gb-preto-4-gb-ram-sm-a325f/p/MLB17774583?pdp_filters=deal:MLB779535-1&hide_psmb=true#promotion_type=TODAY_PROMOTION&searchVariation=MLB17774583&deal_print_id=2116bf6d-806c-405b-8f43-0b811b0eae90&position=24&search_layout=grid&type=product&tracking_id=3ae9e5af-0952-4c62-89df-aa1f68f70016&deal_print_id=ec75a0e5-c842-4821-86e0-8e0ce9936a4b&promotion_type=TODAY_PROMOTION
Samsung Galaxy A32 128 GB preto 4 GB RAM SM-A325F,Samsung,,1493.0,,https://www.mercadolivre.com.br/samsung-galaxy-a32-128-gb-preto-4-gb-ram-sm-a325f/p/MLB17774583?pdp_filters=deal:MLB779535-1&hide_psmb=true#promotion_type=TODAY_PROMOTION&searchVariation=MLB17774583&deal_print_id=61258b89-f4f9-4e92-8d67-63361c3b574c&position=2&search_layout=grid&type=product&tracking_id=9f4f7ca1-b636-482d-8299-0b0fc04baa47&deal_print_id=ac896a7b-bd4d-464b-8464-2b5e56601714&promotion_type=TODAY_PROMOTION
Samsung Galaxy S22+ 128gb 8gb Ram Branco | Excelente,Samsung,2549.0,2090.0,18.01,https://produto.mercadolivre.com.br/MLB-3727124231-samsung-galaxy-s22-128gb-8gb-ram-branco-excelente-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=ad62913d-514c-49bc-9295-f30b3560151c&position=31&search_layout=grid&type=item&tracking_id=66e09fd1-2d9f-4a7c-b107-dfa8a8ef644f&deal_print_id=5935c935-dfc3-4242-9167-35eb23f7705c&promotion_type=TODAY_PROMOTION
"Celular Samsung Galaxy M35 5g , Câmera Tripla Até 50mp, Selfie 50mp, Tela Super Amoled + 6.6 120hz, 256gb, 8gb Ram - Azul Claro",Samsung,1887.78,1666.0,11.75,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=Pfq%2B1pvi3SvXvGQz4Lr9GYEZEy1BA3PuLA41KeMWutJ7T%2BhgShssNF%2F1g%2BVi423NlGrem6mjnPU47jYLQFi9RNnIyi7dr6m5i1L4pXz4awg%2F0zpaPD0d5kgX2vQbM9HiUgLopFLh6S1si%2FV8vYVX4wt%2FCwdAY8YX0XsXUyAI3Oq3rXIhcJR5c1LTvppSEwrwSAKGelqkC3gRbLvqs8FVr0EkVtjsWz8rLySmxqYNpJk4k9o5jw%2BfAASZoF%2ByXPuteuiJhLZ4cWiLyYlvRUIGSG%2F3CFM6av%2Bd%2FV3THngSszbo0b%2FWfFN%2FiloYIPmpw3BEsZ6WEZUvUFglgJ4IOF1aaWefZk7GCWxKp%2Bz808R15zbTPANc9K07xjBsZdslhSghf3VMlkUnqcrL5CL7znM5ASeSqWH6CaL4dnly8PSDMWe%2Bw4bkfZiH1hpA6uzRTdtdWV3400xNEqtFvBO8Kpo7r2%2FVF7NN5ZMv9eXdcWzXwI4Y9NJCmo5cueL6JlOvJJdK6V10vx%2FEvdMuG4KIYRtKht%2F8y0%2FEVLEZMkgZjjAJUzfUS4bj3Jh1xcO9TIJCwfXdBjIJ4XhN%2Btx2gpmeM1XEqKKx4TSt73qcKyLKNoLsr8TSNkc7OpKrPb53KOAQJvVBssQZ0Oh20iCzMlbUWzMI1bA49nBF58OOtwmKLPuGwqiyLYdEq21TX6MNmHseZOMFb7FM49vvn6zMbetgfLpzPcQG2VLwRQi3tZHVZ3z1hbjWydmbtKj9Y2JyIHk1D3da6kL%2BvQtyghsKirXMtMkixLntvjUfZy8Pf6VEM%2BFj4u%2BKXt4h4gBLdN93PF51E%2FX%2BOdCUDmYgL1fm1ayOygVwmurLuKf2RXAcqQ1kmhqx7lEdInwOjI3Syno7MGLU4n%2FqLxSttxBezKy%2FHDL4rO4VS0QZQRG5FFPi8YdMp0DTo6hhzBw1KmiRvb4UltKtGDRczQ6fioxyluQh3H20HBD2QXI1NgoDu%2BOATLuDsZGO8Mpu%2Bfc8Y301ltO9&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Flax-top-domain%2B23443&rb=x
"Celular Samsung Galaxy M15 5g, 6.000mah, Câmera Tripla Até 50mp, 128gb - Azul Escuro",Samsung,1299.0,999.0,23.09,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=G1RPtBO%2FjUVb5QkLb%2Fm3KfwP2xik1fmJPl9Coepl%2Bz8HEO9BMLFq3JUZ8Ow98aptHlp59q%2Bzg1FtjQn%2B70jhrJORtuGKq9MpM67h%2BRT%2Fs8NtKO7kKmuVaytL0HoEciFAG7LbyVHS0Yi6Bb3tkhGS4%2F5%2BebMKePyS8CPF8t6UQzkM19o5helhPsp%2FhmkhmK2ruBes3ZZb3JeSiSw56gSkISrJ2uejAxeQ0hBkfG6PxVZyTePlRyz%2B3CbfDSRQezAOoV9JrrKe74OLYrHtW3f05Am9WdZOIwgiaiSrq4z2zaevpdsuWeEhjLP4R3CqF35arL6ldGMr%2F%2F9%2F2FESprQv7A7Puw7gXUOdvsdtA4TfrqNG8%2BNgAaXQpScKVIc3o1NRgrdDogpPcfBcZLPNcuxiCtP5Vwi4LhzYVL9j28Yum4AGhabN7nVHaxGoQXoFgnTZPrTjO6vpZaL81pGItaQBzv39mEucb9C%2FF%2FYmMefVb9tXpvehAdGIzwiCoCaw%2BFLneRsy24rTW2ma8DjYr8J5ztuOanVc6DhvorDyRtT9PgcvE75f0uLeRqw3N%2Fm%2FNu0iXQ9RWbdkHJqkgfTVn8ZdjPgpROPt%2Bu85KV%2FSxyI3LlBl1Lp8GwAuzQydGbGm6s5E9DsCUH4PRtpslmZMqNZkh%2FL2dUJMCN1m4LUrtm0HrLUg3CZztVfoXtM0cj9y%2BckF23CzEqdDrrYjdhUmJaUvhj57Av1Gz4pGtMuFKlzyEoNeQLM4v5bFaffMcHQaF2FjkHn5KYWFiwjZo637EDXr9U96SxeH3Ma31l27xMjdLE73F4Xz%2BA8c8yNbPSdMfiSrv8OHLz9ftPeaNYycPr1XYTifp%2Fnt3nju5N2FX6HqBNKonN1NSGd9kZjAhhAEoQqgWc8hTwtHqc5EUBL8kTQDQAvLXf079LYVjIpzO85004YGbDwVNFAwtz2JaOEZb0KHRjxNEw%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Flax-top-domain%2B23443&rb=x
Samsung Galaxy S21 Ultra 256 Gb Seminovo Excelente,Samsung,2499.99,2199.0,12.04,https://produto.mercadolivre.com.br/MLB-4446173904-samsung-galaxy-s21-ultra-256-gb-seminovo-excelente-_JM?hide_psmb=true#promotion_type=TODAY_PROMOTION&deal_print_id=ad62913d-514c-49bc-9295-f30b3560151c&position=24&search_layout=grid&type=item&tracking_id=66e09fd1-2d9f-4a7c-b107-dfa8a8ef644f&deal_print_id=5935c935-dfc3-4242-9167-35eb23f7705c&promotion_type=TODAY_PROMOTION
Samsung Galaxy A35 5G 5G Dual SIM 128 GB Azul-claro 6 GB RAM,Samsung,2499.0,1480.0,40.78,https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=YKp2CoUs8Z0AZQHQTOCMk8K5BqnUkaO9JI752bTLRuMlcFJKwUFEFWxUM%2FH%2BiN9vdwQG96EQLM6mHZJF0YT0eIRGAJNIlBWlt0GMKfVp0O56Oqcw2u2knMEj%2BtWyFN5EVnBbJNd6Obe2SpGuof4t5mCYW%2BC6PRDafwGQXK%2BgrxiyonBSuSfT%2FHRs9B%2FZ9i2jnNafGOUXcbcqg7jiE3wYotx3GSznAK9YUQarInWcdo1SL7ERwZ%2BO1HilMgxZ36cZipBCqeFgWm6u1H95wf19u%2BB8eJsPM3yjZfu%2BFlb6ntgQnxSMjq%2FwwYiWjJ9TYPqFiLcql5TJPT8CtNA1xNv4mqXlzS6nanE%2BZ20e3bCUx6QxWKp8LSqPM0mHJw3llCM5hqyhQsAzaMnjxO3rZ4N9qTLvwZ4lQvd7SGII9iYpl8Sj4SH%2FHM6Of08mi26hq9SV1SO%2F%2BkWGc8Sk7VzVhOdBJSzMlgY4CUOvJe5XHpYeWJLLU8cPPvS1P4RMjRXbyOEBrYOB%2FXPjV6iGM3G1UmJG9QzUaza6blXI7Jd3TlVhoNEgLsRqRr2IoKsKYmbq%2FYBQyqasGC47%2BwOCxk1m0BChNZOY7XMChtjuvpks5wkqzRo6AZ0TtonfxuwbNdc6FiMZemiKHf%2Bz7CBo8L0CWdfX%2Fn0f8ajds0TfOzoDY4JeYzaHBfJgtC7K6kgoigvlH3AIrzgnlDbu7UGP2OXT7tN3axMMf46xLvtwSOuz%2F5qsCunnmzaUvgAX22VRv9TNXTP6w2%2BobPruJ54E%2BDjJUuxKOkvjzJNy2HMsdgR1e5M2Oii1L9nn0tGWkflVhhI2n7nsYZHj7qxI6%2BJpHUS2Ha26RbgfsMzoFk0Jc08%2FbBD6AY95ABA%2FDxwJATQ%2BTuaLuW8KsKoc6%2B%2BzXhK2HhjvcV6N%2Fnw4VAvCsWMh4tWuv0MEzg%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fmax-bid-capped%2B36382%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Flax-top-domain%2B23443&rb=x
